SurveyID,Country,Collector,Site Code,Site,Year,Lat,Lon,Date,Subregion,Habitat,Reef Zone,Depth,MPA,MPA Name,Zone Detail,Zone,Year Est,Year Man,MPA km2,% No Take,No Take km2,Enforcement,CCA,TA,M,MH,MI,FM,FMH,FMI,CM,CMH,CMI,LC,DT,DJ,DA,L,CO,T,H,HHRI,I,P,CSHRI,CS,DP,ANGE,BARR,BUTT,CHUB,DAMS,FILE,GRUN,JACK,PARR,PORC,PORG,SCOR,SEAB,SNAP,SURG,TRIG,WRAS,Ravg,Rmed,hii100km,hii75km,hii50km,hii25km,hii10km,Grav_tot,ReefArea10km,Chla.2003.2016,Chla,ACET,AMPH,BFMA,CAUL,CLAD,CMA,CODI,DICT,DSPH,FMA,GALA,GCMA,GELI,GFMA,HALI,HALM,HYPO,JANI,LAUR,LOBO,MA,MART,MICR,MUD,ND.HALI,PADI,PENI,RCMA,RFMA,RHIP,SARG,STYP,TURB,UDOT,VALO,WRAN,Acanthurus chirurgus,Acanthurus coeruleus,Acanthurus tractus,Centropyge argi,Kyphosus spp.,Melichthys niger,Scarus / Sparisoma,Scarus coelestinus,Scarus coeruleus,Scarus guacamaia,Scarus iseri,Scarus taeniopterus,Scarus vetula,Sparisoma atomarium,Sparisoma aurofrenatum,Sparisoma chrysopterum,Sparisoma rubripinne,Sparisoma viride
MX21452006,Mexico,HRI,MX2145,NA,2006,18.6345,-87.2699,37577,Banco Chinchorro,Patch,Patch,3.1,Yes,Reserva de la Biosfera Banco Chinchorro,Ramsar Site  Wetland of International Importance,General Use Zone,1996,10,1404,13,183,Moderate,1.6,54.6,28.8,4.7,158.5,27.4,4.1,154.8,1.4,2.4,3.8,4.5,0.62,0.18,0.45,0,0,4595,3514,3514,712,369,600,730,311,34,0,5,0,0,0,432,10,2718,0,0,0,120,480,796,0,0,28.8,23.2,103481,56903,4404,224,124,14,22.58010605,355.5153943,359.1645991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.04166667,329.0933333,130.71,0,0,0,0,0,0,0,0,0,0,0,32.55666667,0,0,1597.933333
MX30092005,Mexico,HRI,MX3009,Chunchakab Bajo,2005,20.2723,-86.9999,37138,Cozumel,Fore reef,Fore reef,7.4,Yes,Arrecifes de Cozumel,National Park,No Fishing Zone,1996,9,40,100,40,Good,0.7,69.7,4.8,2.3,11.1,3.7,2.5,9.5,1.1,1.5,1.6,13.4,1.2,0.17,1.03,0,0,1077,194,145,883,0,0,565,260,43,0,10,0,36,0,825,0,34,0,0,0,0,0,111,18,0,57.7,55,149683,59773,26228,5751,1162,31,103.9560502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.384,4.438,18.046,0,0,11.018,0,0,0,0,0,4.116,0,0,1.15,0,0,15.01
MX30092009,Mexico,HRI,MX3009,Chunchakab Bajo,2009,20.2723,-86.9999,38603,Cozumel,Fore reef,Fore reef,6.9,Yes,Arrecifes de Cozumel,National Park,No Fishing Zone,1996,13,40,100,40,Good,3,22,49.3,NA,NA,40.8,NA,NA,8.5,0,0,16.5,0.62,0.23,0.38,0,0.02,7318,3541,3081,3275,502,758,2716,1968,545,0,220,0,119,0,278,179,739,0,0,0,60,698,2342,2024,82,65.5,36.7,149683,59773,26228,5751,1162,31,103.9560502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.918,71.053,122.84,0,0,0,0,0,0,0,0,0,0,2.624,4.6,28.543,63.67,1.087
MX30092011,Mexico,HRI,MX3009,Chunchakab Bajo,2011,20.2723,-86.9999,39364,Cozumel,Fore reef,Fore reef,7.1,Yes,Arrecifes de Cozumel,National Park,No Fishing Zone,1996,15,40,100,40,Good,4.2,10.3,46.6,NA,NA,42.7,NA,NA,3.9,0,0,18.8,1.3,0.45,0.85,0.02,0,7691,1658,1117,5186,846,399,1628,3189,139,596,175,0,93,23,4226,0,213,0,293,0,21,378,904,598,17,46.8,45,149683,59773,26228,5751,1162,31,103.9560502,NA,NA,0,0,0,0,0,0.166666667,0,10.16666667,0,8.333333333,0,0,0,0,3.666666667,0.333333333,0,0.833333333,0,1.333333333,0.166666667,0,0,0,0,0,0,0,0,0.333333333,13,0.166666667,1.833333333,0,0.166666667,0,26.02909091,252.9618182,189.4836364,0,0,230.3018182,0,0,0,0,0.071818182,0,0,1.404545455,49.25818182,25.94818182,172.1109091,0
MX30092014,Mexico,HRI,MX3009,Chunchakab Bajo,2014,20.2723,-86.9999,40425,Cozumel,Fore reef,Fore reef,7.3,Yes,Arrecifes de Cozumel,National Park,No Fishing Zone,1996,18,40,100,40,Good,4.5,28.9,42.9,6.1,261.4,33,6.6,220.2,9.9,4.3,41.1,12.3,0.05,0.03,0.03,0,0,922,518,513,282,121,130,229,71,48,41,13,0,7,0,154,6,168,0,0,0,26,104,345,12,0,39.3,68,149683,59773,26228,5751,1162,31,103.9560502,NA,NA,0,0,14.83333333,0,0,0,0,5.666666667,0,19.83333333,0,3.5,0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,304.444,571.442,529.014,0,0,176.192,0,0,0,0,1.772,0,0,0,320.609,85.628,31.835,3.261
MX30092016,Mexico,HRI,MX3009,Chunchakab Bajo,2016,20.2723,-86.9999,41173,Cozumel,Fore reef,Fore reef,7,Yes,Arrecifes de Cozumel,National Park,No Fishing Zone,1996,20,40,100,40,Good,1.5,19.3,39.6,4.1,159.3,42.7,4.2,137.2,5.1,3.2,22.2,18.8,0.58,0.36,0.23,0,0,10755,1632,1117,5909,3213,399,1402,4403,430,2782,76,0,75,0,3906,23,415,0,1198,9,0,645,781,384,16,41.5,50,149683,59773,26228,5751,1162,31,11.43886734,NA,NA,0,0,10.83333333,0,0,0.666666667,0,16.16666667,0,1.833333333,0,0,0,2,2.166666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.666666667,0,0,13.16666667,0,0,0,0,0,27.063,389.241,180.603,0,0,346.895,0,0,0,0,0,0,0,0,7.385,5.888,127.34,0.036
MX30212006,Mexico,HRI,MX3021,Norte Mahahual,2006,18.7828,-87.6581,37466,Southern Quintana Roo,Fore reef,Fore reef,12.4,No,Fished,Fished,Fished,NA,NA,NA,NA,NA,NA,1.1,31.6,39.3,4.3,167.6,28.2,3.4,102,11.1,5.1,65.6,0.8,0.04,0.04,0,0,0,1842,497,354,1253,92,151,727,144,571,0,45,0,0,0,576,0,18,0,0,0,0,151,336,143,1,29,39.2,243052,136246,75539,21658,3966,19,0.421870952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19375,177.23125,49.6225,0,0,0,0,0,0,0,0,2.5725,0,0,0.71875,0,8.65625,0
MX30212014,Mexico,HRI,MX3021,Norte Mahahual,2014,18.7828,-87.6581,40460,Southern Quintana Roo,Fore reef,Fore reef,13.2,No,Fished,Fished,Fished,NA,NA,NA,NA,NA,NA,7,26.7,64.3,5.3,436.2,39.4,5.6,320.6,24.9,4.4,115.6,0.2,0,0,0,0,0,323,3,3,315,6,0,0,140,176,0,0,0,0,0,0,0,1,0,0,0,0,0,2,101,38,3,1.75,243052,136246,75539,21658,3966,19,0.421870952,NA,NA,0,0,0.166666667,0,0,3.5,0,1.666666667,0,0,0,1.5,0,12.33333333,9.166666667,0,0,15.66666667,0,0,0,0,0,0,0,0,0,0.833333333,19.33333333,0,0,0,0,0.166666667,0,0,0,0,3.323333333,0,0,0,0,0,0,0,0,0,0,0,1.916666667,0,0,0
MX30302006,Mexico,HRI,MX3030,NA,2006,19.368,-87.4287,37489,Central Quintana Roo (Sian Ka'an),Fore reef,Fore reef,18.1,Yes,Sian Ka'an,World Heritage Site,General Use Zone,1986,20,1515,5,76,Moderate,3.7,51.9,31,3.9,155.4,30.5,4,154.7,0.6,1,0.6,9.5,0,0,0,0,0,904,494,428,374,37,59,138,64,260,0,11,0,2,0,131,2,329,0,0,0,13,46,99,12,0,93.4,99.2,189151,100701,33346,6224,204,20,103.9560502,540.2669791,428.1175346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.12333333,12.62777778,18.49444444,0,0,0.971111111,0,0,0,0,39.23111111,2.286666667,52.61666667,0,42.10222222,0,0,60.95555556
MX30392005,Mexico,HRI,MX3039,NA,2005,19.8965,-87.4179,37160,Central Quintana Roo (Sian Ka'an),Fore reef,Fore reef,6.6,Yes,Sian Ka'an,World Heritage Site,General Use Zone,1986,19,1515,5,76,Moderate,2,84,8,3.8,30.3,5.9,3.8,24.3,2.1,2.8,6,2.4,0.03,0.03,0,0,0,518,240,240,138,140,202,241,37,0,0,0,0,0,0,1,38,33,0,0,0,97,105,207,37,0,26.3,28.3,192494,92059,40988,8810,1468,27,0.259857126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.872,19.745,92.542,0,0,0,0,0,0,0,0.886,0,0,0,11.106,0,6.925,1.087
MX30542005,Mexico,HRI,MX3054,NA,2005,20.5113,-86.7524,37137,Cozumel,Fore reef,Fore reef,13.4,Yes,"La Porcion Nte Y La Franja Costera Oriental, Terr Y Mar De La Isla De Cozumel",Flora and Fauna Protection Area,Fished,2012,0,0,0,0,NA,9.9,43.5,24.8,2.6,57.9,21.8,2.5,47.9,2.9,3.1,10,12.2,0,0,0,0,0,1790,668,548,897,225,44,48,168,582,195,9,0,48,0,119,0,258,0,0,0,3,41,290,246,0,75.2,45,127699,73263,26911,8491,1694,32,0.640043905,283.6929532,302.6959229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,78.80166667,95.20666667,0,0,55.06833333,0,0,0,0,0,0,0,0,14.04666667,0,0,140.8083333
MX30702006,Mexico,HRI,MX3070,NA,2006,18.5938,-87.2729,37576,Banco Chinchorro,Patch,Patch,3,Yes,Reserva de la Biosfera Banco Chinchorro,Ramsar Site  Wetland of International Importance,General Use Zone,1996,10,1404,13,183,Moderate,4.9,36.8,24.2,2.1,71.1,12,3.8,56.5,12.2,1.9,14.6,26.1,1.53,0.17,1.37,0,0.1,2702,1172,1132,1010,519,775,933,516,60,0,18,0,42,0,547,0,841,0,0,0,19,756,291,0,127,86.3,98,100308,54511,3280,244,132,14,1.867886436,355.5153943,359.1645991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174.7383333,0.045,0,0,0,0,0,0,0,4.43,0,0,0,18.51,0,0,481.6366667
MX30822006,Mexico,HRI,MX3082,NA,2006,18.7548,-87.3429,37574,Banco Chinchorro,Fore reef,Fore reef,7.2,Yes,Reserva de la Biosfera Banco Chinchorro,Ramsar Site  Wetland of International Importance,No Fishing Zone,1996,10,183,100,183,Moderate,3.8,61.6,6.9,2.3,16.9,3.7,1.7,9.9,3.2,2.2,7,15.2,0.03,0.03,0,0,0.03,2177,1489,986,638,49,61,134,59,376,0,96,0,5,0,118,10,482,0,0,0,0,61,504,520,4,110.5,113.3,131084,75055,20861,172,20,15,NA,271.0833784,270.5323766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,279.1266667,23.43166667,0,0,312.0483333,0,0,0,0,21.76666667,0,0,0,51.02333333,0,0,216.155
MX30992006,Mexico,HRI,MX3099,NA,2006,18.8975,-87.6292,37467,Southern Quintana Roo,Crest,Crest,3.1,No,Fished,Fished,Fished,NA,NA,NA,NA,NA,NA,11.5,22.9,35.2,3.5,120.4,26.8,3.6,91.4,8.5,3.1,29,23.9,0,0,0,0,0,1640,1228,1145,225,187,257,355,51,0,0,0,0,90,0,76,31,212,0,0,0,0,257,933,0,41,125.5,122.5,235009,137623,73185,21791,4336,NA,6.394893964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.19111111,532.9788889,13.70555556,0,0,0,0,0,0,0,39.88555556,0,0,0,0,0,87.14777778,0
MX31012006,Mexico,HRI,MX3101,NA,2006,19.1364,-87.5383,37491,Central Quintana Roo (Sian Ka'an),Crest,Crest,4.9,Yes,Sian Ka'an,World Heritage Site,General Use Zone,1986,20,1515,5,76,Moderate,6.7,74.4,11,2.7,30,6.3,1.9,11.6,4.6,3.9,18.4,6.7,0.03,0,0.03,0,0,1778,1481,1411,206,91,125,155,54,20,0,0,0,71,0,137,14,1171,0,0,0,0,125,240,0,0,54.8,56,215303,125449,55207,14534,2272,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.772222222,141.49,0.361111111,0,0,0,0,0,0,0,8.24,0,1.207777778,0,152.8744444,0,185.5655556,354.9077778
MX31082006,Mexico,HRI,MX3108,NA,2006,19.6126,-87.4045,37499,Central Quintana Roo (Sian Ka'an),Crest,Crest,1.2,Yes,Sian Ka'an,World Heritage Site,General Use Zone,1986,20,1515,5,76,Moderate,18,50.1,22.7,6.3,145.8,19.5,5.7,130.9,3.1,2.6,14.9,6.7,1.9,1.65,0.25,0,0.05,246,218,218,22,6,10,12,10,0,0,6,0,0,0,2,0,8,0,0,0,0,10,210,10,0,27.9,29.5,176257,93468,33777,3573,564,19,6.394893964,364.632182,335.1088982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153333333,123.9866667,2.131111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.831111111
MX31172005,Mexico,HRI,MX3117,Tulum / Sin nombre,2005,20.2428,-87.4022,37134,Northern Quintana Roo,Crest,Crest,1.4,No,Fished,Fished,Fished,NA,NA,NA,NA,NA,NA,20.3,55.1,11,2.7,40.7,7.9,2.8,32.9,3,2.1,7.8,10.2,0.15,0,0.15,0,0,8576,6850,6330,1458,268,161,334,14,1479,0,97,0,302,21,14,173,3838,0,0,0,0,161,2492,0,0,23.9,19.9,260738,120223,40361,10794,2693,68,5.797664194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.3566667,1196.065,145.7466667,0,0,0,0,0,0,0,0,0,0,0,62.195,543.26,76.14166667,1621.026667
MX31302006,Mexico,HRI,MX3130,NA,2006,18.2845,-87.8254,37493,Southern Quintana Roo,Crest,Crest,0.9,Yes,Arrecifes de Xcalak,National Park,General Use Zone,2000,6,134,46,62,Inadequate,3,59.4,9.6,3.3,32,4.1,2.4,9.2,5.6,3.9,22.8,6.5,0.43,0.1,0.33,0,0,1728,735,721,724,270,406,614,341,20,0,22,0,11,0,535,14,646,0,0,0,0,406,75,0,0,52.5,51.1,283592,135768,44917,11068,3052,NA,22.58010605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.831111111,24.25333333,14.81777778,0,0,0,0,0,0,0,66.57444444,206.5588889,0,0,0,0,0,114.32
MX31462006,Mexico,HRI,MX3146,NA,2006,18.7513,-87.3328,37574,Banco Chinchorro,Patch,Patch,2.8,Yes,Reserva de la Biosfera Banco Chinchorro,Ramsar Site  Wetland of International Importance,No Fishing Zone,1996,10,183,100,183,Moderate,0.5,71.1,14.3,3.5,54.6,10.2,3.5,38.6,4.1,3,16,3.5,0,0,0,0,0.05,1458,566,566,303,589,571,676,14,0,195,9,0,0,0,114,4,130,0,0,0,19,552,436,0,0,25.5,22.5,128325,73345,19042,176,20,15,NA,277.7366325,279.216671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,204.5533333,56.69666667,0,0,0,0,0,0,0,0,0,0,0,0,0,53.05833333,25.01666667
MX41562005,Mexico,HRI,MX4156,NA,2005,20.2898,-86.9587,37138,Cozumel,Crest,Crest,3,Yes,Refugio Estatal de Flora y Fauna Laguna Colombia,Area Subject to Ecological Conservation,General Use Zone,1999,6,5,0,0,Inadequate,2.9,63.9,19.6,2,42,18.5,1.9,40,1.2,1.5,2.1,2.1,0.1,0,0.1,0,0,1602,233,227,978,391,162,281,719,9,234,0,0,0,10,894,67,9,0,0,0,0,162,218,0,0,62.9,66.6,142681,57264,24171,7251,1708,35,8.710289661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.65,55.88,53.056,0,0,0,0,0,0,0,0,0,0,0,0,0,5.476,0
MX41572005,Mexico,HRI,MX4157,NA,2005,20.5512,-87.149,37135,Northern Quintana Roo,Crest,Crest,1.4,No,Fished,Fished,Fished,NA,NA,NA,NA,NA,NA,23,65,7.1,1.9,12.5,5.4,1.7,7.2,1.6,1.9,5.3,1.5,0.4,0.03,0.37,0,0,1236,896,733,217,122,194,258,46,30,0,0,0,169,0,108,0,561,0,0,0,0,194,172,0,2,79.5,57.4,251613,131881,54556,15090,3263,45,50.03589729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,88.53833333,14.63333333,0,0,0,0,0,0,0,0,0,0,0,0.958333333,0,0,335.69
MX41582005,Mexico,HRI,MX4158,NA,2005,19.9339,-87.4422,37160,Central Quintana Roo (Sian Ka'an),Crest,Crest,1.3,Yes,Sian Ka'an,World Heritage Site,General Use Zone,1986,19,1515,5,76,Moderate,8.9,72.4,12.5,2.4,31.8,4.2,2.4,10.9,8.4,2.3,21,5.1,0.08,0.05,0.03,0,0,2123,1473,1457,524,126,29,143,310,0,0,0,0,18,0,505,114,322,0,0,0,0,29,1135,0,0,34.9,35.1,204471,96005,43115,10916,2144,30,11.43886734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.979,8.784,35.069,0,0,0,0,0,0,0,0,0,0,0,30.614,0,152.68,9.679
MX41592005,Mexico,HRI,MX4159,NA,2005,19.8667,-87.4285,37160,Central Quintana Roo (Sian Ka'an),Crest,Crest,4.1,Yes,Sian Ka'an,World Heritage Site,General Use Zone,1986,19,1515,5,76,Moderate,1.8,87.6,3.8,2.6,11.1,2.4,2.7,8.2,1.3,2.1,3,4,0,0,0,0,0,9422,4117,3693,5234,72,64,121,3279,973,0,40,186,2,0,4361,35,2413,0,0,0,0,64,1280,0,70,50.3,47.6,192551,93709,42322,9014,1606,NA,0.259857126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.249,568.871,24.671,0,111.876,0,0,0,0,0,185.644,0,0,0,22.212,85.628,342.485,811.858
MX41602005,Mexico,HRI,MX4160,NA,2005,20.3406,-86.9007,37137,Cozumel,Fore reef,Fore reef,9.4,Yes,Arrecifes de Cozumel,National Park,General Use Zone,1996,9,137,29,40,Good,2,53,34.9,3.4,135.2,33.6,3.4,131.9,1.3,2.6,3.3,6.8,0.03,0,0.03,0,0,340,179,176,94,66,115,124,0,27,0,9,0,0,4,9,0,99,0,0,0,38,77,77,0,0,38,39,137020,56674,23260,10422,2404,35,0.009055215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.103333333,6.715,33.62333333,0,0,0,0,0,0,0,0,0,0,0,1.916666667,0,57.70833333,0
MXXCK012012,Mexico,HRI,MXXCK01,Las Cuevitas,2012,18.2137,-87.8274,39538,Southern Quintana Roo,Fore reef,Fore reef,9.9,Yes,Arrecifes de Xcalak,National Park,No Fishing Zone,2000,12,62,100,62,Inadequate,21.2,17.2,28.4,2.9,82.7,20.1,2.3,50,8.3,3.9,32.7,17.3,0,0,0,0.02,0,3563,2078,1375,871,613,935,1077,225,18,0,29,371,357,0,363,34,1053,0,0,10,132,803,322,0,71,117,77.1,275897,122778,40965,7866,1756,35,13.44642419,312.173012,258.742719,0,0,0,0,0,0.666666667,0,12.16666667,0,6.666666667,0,0,0,0,7.166666667,0,0,0,0,0.666666667,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.523,163.558,29.006,0,222.531,0,0,0,0,0,398.635,40.7,84.485,0,108.006,0,0,0
MXXCK012014,Mexico,HRI,MXXCK01,Las Cuevitas,2014,18.2137,-87.8274,40461,Southern Quintana Roo,Fore reef,Fore reef,10.4,Yes,Arrecifes de Xcalak,National Park,No Fishing Zone,2000,14,62,100,62,Inadequate,23.8,9.5,34.8,3.4,123.8,20.6,3.1,66.7,14.2,3.9,58.8,15.5,0,0,0,0.02,0,8226,2839,2691,2093,3293,4836,4993,300,86,0,0,0,135,13,275,28,2187,0,0,0,745,4091,504,0,163,61.7,50.4,275897,122778,40965,7866,1756,35,NA,312.173012,263.2518895,0,1.166666667,0,1,0,0.5,0,15,0,0,0,0,0,2.666666667,11.66666667,0,0,1.166666667,0,1.333333333,0,0,0,0,0,0,0,0,0.166666667,0,0.333333333,0,0,0,0,0,0,255.618,46.487,0,0,0,0,0,0,0,239.542,188.863,32.137,1.312,281.568,0,31.835,537.07
MXXCK012016,Mexico,HRI,MXXCK01,Las Cuevitas,2016,18.2137,-87.8274,41157,Southern Quintana Roo,Fore reef,Fore reef,11,Yes,Arrecifes de Xcalak,National Park,No Fishing Zone,2000,16,62,100,62,Inadequate,8.5,15.5,32.7,NA,NA,26.8,NA,NA,5.8,NA,NA,23.2,0,0,0,0.02,0,2448,1598,1426,655,194,165,312,330,123,0,32,0,160,0,301,41,1174,0,0,43,22,143,252,0,156,76.9,77.9,275897,122778,40965,7866,1756,35,NA,312.173012,264.4417686,0,0,0.666666667,0,0,0,0,22.66666667,0,0.166666667,0,0,0,0.333333333,5.333333333,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0.333333333,0.333333333,0,1.166666667,0,0,0,0,0,0,119.732,31.724,0,0,0,0,0,0,0,131.43,19.739,7.505,1.331,242.159,138.575,45.685,117.943
MXXCK022012,Mexico,HRI,MXXCK02,Coral Garden,2012,18.2402,-87.8262,39538,Southern Quintana Roo,Fore reef,Fore reef,6.9,Yes,Arrecifes de Xcalak,National Park,No Fishing Zone,2000,12,62,100,62,Inadequate,43.7,10.6,13.1,1.8,27.5,9,1.5,14.8,4.1,2.6,12.8,21.2,0.07,0,0.07,0.02,0,3934,2704,1893,627,602,929,948,154,86,0,2,0,849,0,124,13,1198,0,0,0,1,928,695,0,37,100.7,86.25,278471,127233,42611,9032,2072,35,9.542044931,312.173012,258.742719,0,0,0,0,0,0.833333333,0,4.666666667,0,1.833333333,0,0,0,0,3.166666667,0,0,0.166666667,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.716,153.312,0,0,0,0,0,0,0,157.988,2.058,202.194,0,106.824,0,165.256,84.521
MXXCK022014,Mexico,HRI,MXXCK02,Coral Garden,2014,18.2402,-87.8262,40461,Southern Quintana Roo,Fore reef,Fore reef,7.1,Yes,Arrecifes de Xcalak,National Park,No Fishing Zone,2000,14,62,100,62,Inadequate,31,13.2,30.6,NA,NA,25,NA,NA,5.6,NA,NA,14.5,0.05,0,0.05,0,0.05,5798,4746,4326,708,344,473,655,262,104,0,0,0,450,2,310,28,3526,0,0,0,0,473,800,0,105,58.7,60.45,278471,127233,42611,9032,2072,35,4.845500686,312.173012,263.2518895,0,0.5,0,0.5,0,0.5,0,20.5,0,0,0.333333333,0.333333333,0,2.166666667,3.333333333,0,0,0.666666667,0,0.166666667,0,0,0,0,0,0,0,0,1.166666667,0,0.333333333,0.166666667,0,0,0,0,0,234.399,245.377,0,0,0,0,0,0,0,356.994,200.458,85.572,0,410.671,0,311.494,750.578
MXXCK022016,Mexico,HRI,MXXCK02,Coral Garden,2016,18.2402,-87.8262,41157,Southern Quintana Roo,Fore reef,Fore reef,9,Yes,Arrecifes de Xcalak,National Park,No Fishing Zone,2000,16,62,100,62,Inadequate,11.3,24.8,22.2,NA,NA,15.5,NA,NA,6.6,NA,NA,21.3,0.03,0.02,0.02,0.03,0,2405,1760,1457,373,271,216,383,196,36,0,6,0,326,0,77,116,1154,0,0,0,0,216,303,0,170,119.4,99.6,278471,127233,42611,9032,2072,35,35.08963868,312.173012,264.4417686,0,0,0,0,0,0.166666667,0,14.5,0,0,0,0,0,0.666666667,6.833333333,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,174.905,7.029,0,0,0,0,35.559,0,0,108.917,10.418,32.137,0,187.979,62.974,148.115,106.392
Palancar Ladrillos2016,Mexico,"Barco Lab, UNAM",Palancar Ladrillos,NA,2016,20.3243056,-87.0271944,NA,Cozumel,NA,NA,12,Yes,Arrecifes de Cozumel,National Park,No Fishing Zone,1996,20,40,100,40,Good,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,1292,NA,NA,3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167595,68895,29150,7387,1982,31,1.271091122,242.9961222,236.6498871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
